time, leader_x, leader_y, follower_x, follower_y
960,-0.30998222738357867,-2.4160216688070437e-05,-0.735594515232713,-0.05473354421818594
992,-0.30998225143684077,-2.4168292158565305e-05,-0.7355940750460701,-0.05473445172845698
1024,-0.30822409884841584,-2.4426374322018365e-05,-0.7355937292007055,-0.05473517641706538
1056,-0.3054963977468365,-2.4789988729291138e-05,-0.7355934571308905,-0.0547357543523764
1088,-0.3018822901871669,-2.5041627301483605e-05,-0.735593242842288,-0.05473621471867092
1120,-0.29779346782018645,-2.4998608697628177e-05,-0.7355930738689934,-0.05473658105552614
1152,-0.2938942726682608,-2.45958566212937e-05,-0.7355929404776828,-0.05473687230107378
1184,-0.28997399999629475,-2.3873404228474295e-05,-0.73554113731985,-0.05464503805467131
1216,-0.2860351815768522,-2.283074190863208e-05,-0.7354666118027737,-0.05452524598853631
1248,-0.282085915794678,-2.1476898165396118e-05,-0.735382551778399,-0.05440721868902312
1280,-0.27813079545898395,-1.982620735268235e-05,-0.7353027071324275,-0.05430906438133497
1312,-0.27417221773358924,-1.789725905180293e-05,-0.7338340344269373,-0.05278513426080086
1344,-0.2702114268942341,-1.5712433625978774e-05,-0.7333467515976058,-0.0523109846722937
1376,-0.26624908644439393,-1.32975806741422e-05,-0.7329172051155088,-0.05189779013112086
1408,-0.2622855160013803,-1.0681629894009607e-05,-0.7330899667793185,-0.052072645501098164
1440,-0.25832090200052493,-7.896311478717439e-06,-0.7331533762600292,-0.0521387066448902
1472,-0.25435534732622755,-4.975702603667823e-06,-0.7331580878064908,-0.05214680165427765
1504,-0.2503889134785193,-1.955795477687711e-06,-0.733157716158115,-0.05214930308353327
1536,-0.24642164308892187,1.12597542182452e-06,-0.7331576573331025,-0.05215149611611308
1568,-0.24245356929288142,4.231230839756241e-06,-0.7331577052420543,-0.05215330410932839
1600,-0.23848472530760964,7.321154996441126e-06,-0.7331577603734455,-0.05215475045416678
1632,-0.23451514612820396,1.0357012766953997e-05,-0.7331578155257216,-0.052155905059411714
1664,-0.23054486996320617,1.3300664061610133e-05,-0.7331578672243079,-0.05215682546070537
1696,-0.22657394180311044,1.6115067636586023e-05,-0.7331579137815741,-0.052157558283909555
1728,-0.22260241097003666,1.8764771901636724e-05,-0.7331579545872215,-0.05215814116244167
1760,-0.21863033340818397,2.121638068193002e-05,-0.7331579896210041,-0.05215860433772732
1792,-0.2146577707512062,2.3438992060724302e-05,-0.7331580192176863,-0.05215897208138623
1824,-0.2106847890177048,2.5404603332918255e-05,-0.7331580438748027,-0.052159263819256035
1856,-0.20671145950718747,2.7088475742158764e-05,-0.733158105994072,-0.05215583607009216
1888,-0.2027378560958359,2.846945722493372e-05,-0.7331632579072834,-0.05215578251608939
1920,-0.198764056742017,2.953025590970459e-05,-0.7331850939609341,-0.052168604838057984
1952,-0.19479014068000222,3.025766409780967e-05,-0.7332358740983121,-0.052198893352459766
1984,-0.1908161877625804,3.0642727947352884e-05,-0.7315119059805105,-0.05116318491451818
2016,-0.18684227866899183,3.0680861916608714e-05,-0.7309880411556586,-0.0508914589830077
2048,-0.18286849209573877,3.037190628570978e-05,-0.7305072808584134,-0.05062597476599894
2080,-0.17889490449839598,2.97201276724695e-05,-0.7307200657207839,-0.05074837420248956
2112,-0.17492158986035644,2.8734162481218048e-05,-0.7308038636214809,-0.05079745068286572
2144,-0.17094860280550286,2.742690712966097e-05,-0.7308030781351383,-0.050798860619809504
2176,-0.16697603048499401,2.5815333320562946e-05,-0.7308007277596076,-0.05079902317089466
2208,-0.1630039285756567,2.392030679569718e-05,-0.7307990672533844,-0.050799275714179616
2240,-0.1590323478459726,2.17662861237329e-05,-0.7307981220161663,-0.05079970045075868
2272,-0.1550613330308691,1.9381019618280595e-05,-0.7307976105132578,-0.050800177192402034
2304,-0.15109092154618944,1.6795190284626032e-05,-0.7307972183401976,-0.05080055596875093
2336,-0.1471211440736431,1.4042025208663074e-05,-0.7307969139161348,-0.050800854574838995
2368,-0.14315202271647953,1.1156871035807793e-05,-0.7307966766534408,-0.05080108927701929
2400,-0.13918357089289915,8.176743640387708e-06,-0.7307964911299015,-0.05080127330369606
2432,-0.13521579399200004,5.1398584312304414e-06,-0.7307963456064556,-0.05080141727124494
2464,-0.13124868938679773,2.085144208193882e-06,-0.7307962310902655,-0.050801529651733665
2496,-0.1272822456808592,-9.482520263892999e-07,-0.7307961406886274,-0.05080161719424407
2528,-0.12331644319296617,-3.921462323829113e-06,-0.730886398321794,-0.05084939915091463
2560,-0.11935125477490427,-6.796391272272244e-06,-0.7310228097775302,-0.05091424432387547
2592,-0.11538664549118285,-9.536200979779407e-06,-0.7312041724107115,-0.05098821100620711
2624,-0.11142257359890477,-1.2105779315533614e-05,-0.7314345636733474,-0.05106464308779897
2656,-0.10745899101297024,-1.4472187392083479e-05,-0.7295014742505156,-0.05050370362176452
2688,-0.1034958431266242,-1.660508028675334e-05,-0.7266136468664571,-0.049767244200106815
2720,-0.09953307069079269,-1.8477093766032854e-05,-0.7225705591297382,-0.04874450267965578
2752,-0.09557060981810406,-2.0064195119482698e-05,-0.7179413323310876,-0.04757238890460999
2784,-0.09160839165033746,-2.1345992332379645e-05,-0.7129633492825466,-0.04631244592981298
2816,-0.0876463450586149,-2.2305995205578534e-05,-0.7083317797220674,-0.04514110101570411
2848,-0.08375569734194598,-2.2917482563507367e-05,-0.7037231189895902,-0.04397545606097523
2880,-0.07988317473151677,-2.3202830624707005e-05,-0.699116043219635,-0.04281053335498933
2912,-0.0759952643198182,-2.316299326703365e-05,-0.6945094036732535,-0.04164642502811423
2944,-0.0720720813788767,-2.277867289720295e-05,-0.6899032990748603,-0.040483275389113525
2976,-0.06812981567507276,-2.2057560987140526e-05,-0.6852977684266284,-0.039321035143810815
3008,-0.06417749558392383,-2.100602577297356e-05,-0.6806927718662344,-0.038159533717265534
3040,-0.060219836462539346,-1.9636480707946274e-05,-0.6760882176882198,-0.03699854068770292
3072,-0.0562592230571934,-1.7966148736758557e-05,-0.6714839654238028,-0.03583780323333548
3104,-0.05229684467789708,-1.601637555913515e-05,-0.6668798908703436,-0.034677085918871885
3136,-0.048333284104150824,-1.381217287370808e-05,-0.662275834792931,-0.033516171108698874
3168,-0.04436881894165009,-1.1381832983683401e-05,-0.6576716353856827,-0.03235487412591632
3200,-0.04040358914591994,-8.756564343379096e-06,-0.6530671338281621,-0.031193046712732223
3232,-0.03643762363190709,-5.970026391190242e-06,-0.6484621624812726,-0.030030573138528874
3264,-0.0324709436458961,-3.057987297459425e-06,-0.6438565784238286,-0.028867375886011713
3296,-0.028503557069256544,-5.7816956088454585e-08,-0.6392502223051557,-0.027703438036483147
3328,-0.024535468757255003,2.9919820106811166e-06,-0.6346429611736844,-0.02653878411152096
3360,-0.020566685648286998,6.052268397210826e-06,-0.6300346874988767,-0.025373453702425146
3392,-0.01659722139205359,9.083765367870004e-06,-0.6254253161002004,-0.024207498359803726
3424,-0.012627097609839034,1.2047565477790568e-05,-0.6208147686015854,-0.023040975987033176
3456,-0.008656343118347152,1.4905632959562935e-05,-0.6162030243851494,-0.02187396235278571
3488,-0.004684994867048021,1.762129359433855e-05,-0.6115900534798538,-0.020706581522785213
3520,-0.0007130979983582719,2.0159706715219512e-05,-0.606975850967712,-0.019538971812098294
3552,0.0032592954400644495,2.248831418406932e-05,-0.602360446365793,-0.01837120131851755
3584,0.007232126387047236,2.4577259093563528e-05,-0.5977438715563131,-0.01720334328052508
3616,0.011205330622055344,2.6399769412544825e-05,-0.5931262125622886,-0.016035481357919865
3648,0.015178838217995833,2.793250110424738e-05,-0.5885075490447959,-0.014867698241731925
3680,0.019152575986555367,2.9155836843696388e-05,-0.5838879786408911,-0.013700080502345391
3712,0.023126467463135666,3.005413606436379e-05,-0.5792676152571983,-0.012532716784173214
3744,0.02710043429129112,3.061593350299548e-05,-0.5746465720829069,-0.01136569224806387
3776,0.031074397883218474,3.083408338166972e-05,-0.5700250094000802,-0.010199099515445554
3808,0.03504827883506092,3.07058480435706e-05,-0.5654030716192998,-0.009033021593102758
3840,0.03902200011134927,3.0232929503467953e-05,-0.5607809108733459,-0.007867537013387783
3872,0.04299550175678471,2.9421449024078877e-05,-0.556158666913573,-0.006702713940275882
3904,0.04696869056592618,2.8281840554647847e-05,-0.55153651632149,-0.005538621971355716
3936,0.05094150211392544,2.6828759939510477e-05,-0.5469146084603277,-0.0043753154017030635
3968,0.054913876248745906,2.5080857375612557e-05,-0.5422930872133717,-0.003212838505251127
4000,0.05888575769125408,2.3060546660196513e-05,-0.5376720734438974,-0.002051220943291242
4032,0.06285709729697751,2.079371679396912e-05,-0.5330517136404491,-0.0008904900596400536
4064,0.06682785367987448,1.8309398961691842e-05,-0.5284321149225741,0.000269345387434909
4096,0.07079799155865721,1.5639396251497066e-05,-0.5238133701308656,0.001428288453047535
4128,0.07476748461013456,1.28178754092135e-05,-0.5191955410455419,0.0025863577501977725
4160,0.07873631452734343,9.880931579590223e-06,-0.5145787058545125,0.003743574863532896
4192,0.08270447128323374,6.866128300099776e-06,-0.5099628995666909,0.004899978644772462
4224,0.0866719528332586,3.812019375714267e-06,-0.5053481369341037,0.006055618467445668
4256,0.09063876609149961,7.576574993240363e-07,-0.5007344139504685,0.007210552913144164
4288,0.09460492603394192,-2.2579019909328618e-06,-0.4961216918590563,0.008364852722703998
4320,0.09857045539549737,-5.1960977822058475e-06,-0.4915099471980604,0.00951858711967045
4352,0.1025353854012827,-8.019354457291444e-06,-0.48689911501197053,0.01067183698856413
4384,0.10649975336416637,-1.0691558772610963e-05,-0.4822891132968838,0.011824687474710528
4416,0.11046360407862019,-1.3178521950425255e-05,-0.4776798301478066,0.012977230067237713
4448,0.11442698903934254,-1.5448415154385023e-05,-0.47307117664752546,0.014129548188605668
4480,0.11838996422238507,-1.747217527011029e-05,-0.4684630273315573,0.015281731085944307
4512,0.12235259173989539,-1.9223878429189105e-05,-0.4638552478885713,0.016433865746892456
4544,0.12631493766457721,-2.0681071594382553e-05,-0.45924769717583613,0.01758603546306338
4576,0.13027707200099053,-2.1825061755190116e-05,-0.454640230149333,0.018738318220405246
4608,0.13423906616075526,-2.2641156367303812e-05,-0.4525171508360884,0.019269251685114782
4640,0.13813782443206718,-2.3109445642385934e-05,-0.4517611217035799,0.019458203456848067
4672,0.14202542680158028,-2.3248932694835683e-05,-0.451696309807379,0.019474286314216254
4704,0.14593468655303368,-2.3054496990986464e-05,-0.4517037014251999,0.019472407723605
4736,0.14986928522228293,-2.2516958419305717e-05,-0.45171090298717004,0.0194705813255133
4768,0.15381756109829395,-2.1644577110639298e-05,-0.45171674628373765,0.019469098981734163
4800,0.1577730485602611,-2.0446725001336635e-05,-0.4517214314757003,0.019467909901733815
4832,0.16173243049572558,-1.8938145418282956e-05,-0.4517251829262426,0.019466957348241547
4864,0.16569404183408423,-1.7138009150673536e-05,-0.4517281849730275,0.01946619469474225
4896,0.16965705854259802,-1.5069382376009451e-05,-0.451730586163614,0.019465584353218098
4928,0.17362108256660821,-1.2758818843120822e-05,-0.45173250596054687,0.019465096083698643
4960,0.17758592990271935,-1.0235981863055226e-05,-0.45173404031871817,0.019464705587790846
4992,0.18155152126127663,-7.533255203539396e-06,-0.4517352661985925,0.019464393369943638
5024,0.18551782656210197,-4.685328733172204e-06,-0.451736245325143,0.01946414378863744
5056,0.18948483690418252,-1.728755433889959e-06,-0.4517370271288538,0.019463944313404542
5088,0.1934525491508222,1.2985159811367297e-06,-0.4517376512184852,0.019463784900305394
5120,0.19742095970758564,4.357627582151844e-06,-0.45193544825448145,0.019414625206433552
5152,0.2013900578559102,7.409310548415014e-06,-0.4522168174861978,0.019358066011777475
5184,0.20535982779337558,1.0414392498558029e-05,-0.4525595793015629,0.01931206404551573
5216,0.20933024492055496,1.3334300447769014e-05,-0.452802534326346,0.019299536585241348
5248,0.21330127630973156,1.613155810761477e-05,-0.4508368106551862,0.01930565488485828
5280,0.21727288154042718,1.877026930477422e-05,-0.44774534438472846,0.019222903823896343
5312,0.22124501257654314,2.1216579972291348e-05,-0.44351790676015973,0.019102149541373726
5344,0.225217613677331,2.343911346220237e-05,-0.43871132339409113,0.01896714363792313
5376,0.22919062346257799,2.5409374596754637e-05,-0.43355863329729816,0.018828247291026185
5408,0.2331639750220296,2.710211508010161e-05,-0.4288328908965938,0.018708039118128024
5440,0.23713759711970786,2.849565681303493e-05,-0.4239841409835749,0.01859483466060402
5472,0.24111141491105587,2.9572168829176988e-05,-0.4191314668146447,0.018484887054745228
5504,0.24508535086596434,3.0317894042195424e-05,-0.4142806501492032,0.018377792907531377
